time,dBm
2025-11-13T19:58:31.213876Z,-69.92
2025-11-13T19:58:31.214876Z,-74.91
2025-11-13T19:58:31.215876Z,-62.68
2025-11-13T19:58:31.216876Z,-72.00
2025-11-13T19:58:31.217876Z,-73.95
2025-11-13T19:58:31.218876Z,-75.29
2025-11-13T19:58:31.219876Z,-65.40
2025-11-13T19:58:31.220876Z,-67.56
2025-11-13T19:58:31.221876Z,-68.04
2025-11-13T19:58:31.222876Z,-69.46
2025-11-13T19:58:31.223876Z,-72.55
2025-11-13T19:58:31.224876Z,-68.60
2025-11-13T19:58:31.225876Z,-73.56
2025-11-13T19:58:31.226876Z,-57.37
2025-11-13T19:58:31.227876Z,-73.36
2025-11-13T19:58:31.228876Z,-69.11
2025-11-13T19:58:31.229876Z,-65.40
2025-11-13T19:58:31.230876Z,-75.78
2025-11-13T19:58:31.231876Z,-66.53
2025-11-13T19:58:31.232876Z,-68.82
2025-11-13T19:58:31.233876Z,-74.94
2025-11-13T19:58:31.234876Z,-62.96
2025-11-13T19:58:31.235876Z,-68.98
2025-11-13T19:58:31.236876Z,-61.12
2025-11-13T19:58:31.237876Z,-71.08
2025-11-13T19:58:31.238876Z,-61.83
2025-11-13T19:58:31.239876Z,-71.47
2025-11-13T19:58:31.240876Z,-65.36
2025-11-13T19:58:31.241876Z,-60.59
2025-11-13T19:58:31.242876Z,-68.26
2025-11-13T19:58:31.243876Z,-69.04
2025-11-13T19:58:31.244876Z,-69.91
2025-11-13T19:58:31.245876Z,-75.90
2025-11-13T19:58:31.246876Z,-68.76
2025-11-13T19:58:31.247876Z,-70.53
2025-11-13T19:58:31.248876Z,-68.47
2025-11-13T19:58:31.249876Z,-68.65
2025-11-13T19:58:31.250876Z,-61.04
2025-11-13T19:58:31.251876Z,-66.39
2025-11-13T19:58:31.252876Z,-66.15
2025-11-13T19:58:31.253876Z,-67.96
2025-11-13T19:58:31.254876Z,-43.81
2025-11-13T19:58:31.255876Z,-69.29
2025-11-13T19:58:31.256876Z,-60.73
2025-11-13T19:58:31.257876Z,-60.24
2025-11-13T19:58:31.258876Z,-60.49
2025-11-13T19:58:31.259876Z,-72.76
2025-11-13T19:58:31.260876Z,-70.07
2025-11-13T19:58:31.261876Z,-78.96
2025-11-13T19:58:31.262876Z,-66.00
2025-11-13T19:58:31.263876Z,-73.01
2025-11-13T19:58:31.264876Z,-71.10
2025-11-13T19:58:31.265876Z,-73.44
2025-11-13T19:58:31.266876Z,-75.30
2025-11-13T19:58:31.267876Z,-63.23
2025-11-13T19:58:31.268876Z,-64.29
2025-11-13T19:58:31.269876Z,-74.36
2025-11-13T19:58:31.270876Z,-66.65
2025-11-13T19:58:31.271876Z,-69.89
2025-11-13T19:58:31.272876Z,-75.87
2025-11-13T19:58:31.273876Z,-66.11
2025-11-13T19:58:31.274876Z,-72.68
2025-11-13T19:58:31.275876Z,-66.36
2025-11-13T19:58:31.276876Z,-59.95
2025-11-13T19:58:31.277876Z,-68.83
2025-11-13T19:58:31.278876Z,-72.55
2025-11-13T19:58:31.279876Z,-61.35
2025-11-13T19:58:31.280876Z,-67.83
2025-11-13T19:58:31.281876Z,-73.11
2025-11-13T19:58:31.282876Z,-80.89
2025-11-13T19:58:31.283876Z,-54.53
2025-11-13T19:58:31.284876Z,-69.70
2025-11-13T19:58:31.285876Z,-66.93
2025-11-13T19:58:31.286876Z,-76.16
2025-11-13T19:58:31.287876Z,-66.83
2025-11-13T19:58:31.288876Z,-67.06
2025-11-13T19:58:31.289876Z,-73.16
2025-11-13T19:58:31.290876Z,-63.32
2025-11-13T19:58:31.291876Z,-62.81
2025-11-13T19:58:31.292876Z,-75.46
2025-11-13T19:58:31.293876Z,-67.24
2025-11-13T19:58:31.294876Z,-63.92
2025-11-13T19:58:31.295876Z,-64.17
2025-11-13T19:58:31.296876Z,-67.69
2025-11-13T19:58:31.297876Z,-63.12
2025-11-13T19:58:31.298876Z,-61.93
2025-11-13T19:58:31.299876Z,-70.15
2025-11-13T19:58:31.300876Z,-70.85
2025-11-13T19:58:31.301876Z,-67.41
2025-11-13T19:58:31.302876Z,-68.56
2025-11-13T19:58:31.303876Z,-64.76
2025-11-13T19:58:31.304876Z,-67.62
2025-11-13T19:58:31.305876Z,-62.49
2025-11-13T19:58:31.306876Z,-62.72
2025-11-13T19:58:31.307876Z,-71.09
2025-11-13T19:58:31.308876Z,-64.53
2025-11-13T19:58:31.309876Z,-60.58
2025-11-13T19:58:31.310876Z,-70.33
2025-11-13T19:58:31.311876Z,-60.47
2025-11-13T19:58:31.312876Z,-73.41
2025-11-13T19:58:31.313876Z,-73.48
2025-11-13T19:58:31.314876Z,-83.43
2025-11-13T19:58:31.315876Z,-73.09
2025-11-13T19:58:31.316876Z,-69.88
2025-11-13T19:58:31.317876Z,-72.19
2025-11-13T19:58:31.318876Z,-73.72
2025-11-13T19:58:31.319876Z,-72.44
2025-11-13T19:58:31.320876Z,-67.48
2025-11-13T19:58:31.321876Z,-66.31
2025-11-13T19:58:31.322876Z,-71.24
2025-11-13T19:58:31.323876Z,-64.43
2025-11-13T19:58:31.324876Z,-71.44
2025-11-13T19:58:31.325876Z,-60.67
2025-11-13T19:58:31.326876Z,-69.45
2025-11-13T19:58:31.327876Z,-69.51
2025-11-13T19:58:31.328876Z,-60.61
2025-11-13T19:58:31.329876Z,-64.74
2025-11-13T19:58:31.330876Z,-75.12
2025-11-13T19:58:31.331876Z,-76.02
2025-11-13T19:58:31.332876Z,-58.68
2025-11-13T19:58:31.333876Z,-66.79
2025-11-13T19:58:31.334876Z,-66.01
2025-11-13T19:58:31.335876Z,-67.96
2025-11-13T19:58:31.336876Z,-70.28
2025-11-13T19:58:31.337876Z,-64.53
2025-11-13T19:58:31.338876Z,-60.68
2025-11-13T19:58:31.339876Z,-63.19
2025-11-13T19:58:31.340876Z,-60.68
2025-11-13T19:58:31.341876Z,-69.18
2025-11-13T19:58:31.342876Z,-59.13
2025-11-13T19:58:31.343876Z,-69.99
2025-11-13T19:58:31.344876Z,-48.91
2025-11-13T19:58:31.345876Z,-61.15
2025-11-13T19:58:31.346876Z,-67.70
2025-11-13T19:58:31.347876Z,-66.64
2025-11-13T19:58:31.348876Z,-69.03
2025-11-13T19:58:31.349876Z,-67.96
2025-11-13T19:58:31.350876Z,-65.07
2025-11-13T19:58:31.351876Z,-72.43
2025-11-13T19:58:31.352876Z,-69.59
2025-11-13T19:58:31.353876Z,-75.35
2025-11-13T19:58:31.354876Z,-73.79
2025-11-13T19:58:31.355876Z,-74.19
2025-11-13T19:58:31.356876Z,-67.60
2025-11-13T19:58:31.357876Z,-63.92
2025-11-13T19:58:31.358876Z,-67.82
2025-11-13T19:58:31.359876Z,-62.68
2025-11-13T19:58:31.360876Z,-69.07
2025-11-13T19:58:31.361876Z,-73.74
2025-11-13T19:58:31.362876Z,-68.56
2025-11-13T19:58:31.363876Z,-69.06
2025-11-13T19:58:31.364876Z,-74.42
2025-11-13T19:58:31.365876Z,-66.64
2025-11-13T19:58:31.366876Z,-68.44
2025-11-13T19:58:31.367876Z,-63.55
2025-11-13T19:58:31.368876Z,-67.49
2025-11-13T19:58:31.369876Z,-62.83
2025-11-13T19:58:31.370876Z,-67.05
2025-11-13T19:58:31.371876Z,-69.11
2025-11-13T19:58:31.372876Z,-65.57
2025-11-13T19:58:31.373876Z,-71.33
2025-11-13T19:58:31.374876Z,-66.90
2025-11-13T19:58:31.375876Z,-67.49
2025-11-13T19:58:31.376876Z,-67.23
2025-11-13T19:58:31.377876Z,-69.65
2025-11-13T19:58:31.378876Z,-68.93
2025-11-13T19:58:31.379876Z,-73.44
2025-11-13T19:58:31.380876Z,-65.51
2025-11-13T19:58:31.381876Z,-70.60
2025-11-13T19:58:31.382876Z,-68.83
2025-11-13T19:58:31.383876Z,-61.21
2025-11-13T19:58:31.384876Z,-68.17
2025-11-13T19:58:31.385876Z,-70.06
2025-11-13T19:58:31.386876Z,-71.59
2025-11-13T19:58:31.387876Z,-61.98
2025-11-13T19:58:31.388876Z,-68.46
2025-11-13T19:58:31.389876Z,-62.63
2025-11-13T19:58:31.390876Z,-59.59
2025-11-13T19:58:31.391876Z,-70.46
2025-11-13T19:58:31.392876Z,-68.62
2025-11-13T19:58:31.393876Z,-64.81
2025-11-13T19:58:31.394876Z,-66.06
2025-11-13T19:58:31.395876Z,-69.33
2025-11-13T19:58:31.396876Z,-78.60
2025-11-13T19:58:31.397876Z,-70.76
2025-11-13T19:58:31.398876Z,-61.99
2025-11-13T19:58:31.399876Z,-65.52
2025-11-13T19:58:31.400876Z,-67.43
2025-11-13T19:58:31.401876Z,-62.19
2025-11-13T19:58:31.402876Z,-63.14
2025-11-13T19:58:31.403876Z,-58.95
2025-11-13T19:58:31.404876Z,-72.09
2025-11-13T19:58:31.405876Z,-70.83
2025-11-13T19:58:31.406876Z,-74.29
2025-11-13T19:58:31.407876Z,-61.16
2025-11-13T19:58:31.408876Z,-64.60
2025-11-13T19:58:31.409876Z,-68.72
2025-11-13T19:58:31.410876Z,-76.96
2025-11-13T19:58:31.411876Z,-65.78
2025-11-13T19:58:31.412876Z,-70.84
2025-11-13T19:58:31.413876Z,-70.12
2025-11-13T19:58:31.414876Z,-72.79
2025-11-13T19:58:31.415876Z,-61.63
2025-11-13T19:58:31.416876Z,-61.93
2025-11-13T19:58:31.417876Z,-65.50
2025-11-13T19:58:31.418876Z,-80.08
2025-11-13T19:58:31.419876Z,-68.61
2025-11-13T19:58:31.420876Z,-61.06
2025-11-13T19:58:31.421876Z,-66.86
2025-11-13T19:58:31.422876Z,-75.02
2025-11-13T19:58:31.423876Z,-63.30
2025-11-13T19:58:31.424876Z,-62.28
2025-11-13T19:58:31.425876Z,-60.28
2025-11-13T19:58:31.426876Z,-63.81
2025-11-13T19:58:31.427876Z,-66.69
2025-11-13T19:58:31.428876Z,-67.97
2025-11-13T19:58:31.429876Z,-60.77
2025-11-13T19:58:31.430876Z,-62.87
2025-11-13T19:58:31.431876Z,-64.09
2025-11-13T19:58:31.432876Z,-68.80
2025-11-13T19:58:31.433876Z,-64.34
2025-11-13T19:58:31.434876Z,-81.19
2025-11-13T19:58:31.435876Z,-55.07
2025-11-13T19:58:31.436876Z,-59.57
2025-11-13T19:58:31.437876Z,-56.11
2025-11-13T19:58:31.438876Z,-58.27
2025-11-13T19:58:31.439876Z,-69.01
2025-11-13T19:58:31.440876Z,-66.33
2025-11-13T19:58:31.441876Z,-64.82
2025-11-13T19:58:31.442876Z,-59.90
2025-11-13T19:58:31.443876Z,-70.10
2025-11-13T19:58:31.444876Z,-69.08
2025-11-13T19:58:31.445876Z,-65.40
2025-11-13T19:58:31.446876Z,-63.86
2025-11-13T19:58:31.447876Z,-70.08
2025-11-13T19:58:31.448876Z,-61.80
2025-11-13T19:58:31.449876Z,-72.81
2025-11-13T19:58:31.450876Z,-69.77
2025-11-13T19:58:31.451876Z,-66.56
2025-11-13T19:58:31.452876Z,-77.53
2025-11-13T19:58:31.453876Z,-60.22
2025-11-13T19:58:31.454876Z,-60.13
2025-11-13T19:58:31.455876Z,-64.23
2025-11-13T19:58:31.456876Z,-67.30
2025-11-13T19:58:31.457876Z,-68.60
2025-11-13T19:58:31.458876Z,-68.61
2025-11-13T19:58:31.459876Z,-81.35
2025-11-13T19:58:31.460876Z,-68.34
2025-11-13T19:58:31.461876Z,-60.50
2025-11-13T19:58:31.462876Z,-73.07
2025-11-13T19:58:31.463876Z,-67.37
2025-11-13T19:58:31.464876Z,-64.84
2025-11-13T19:58:31.465876Z,-64.97
2025-11-13T19:58:31.466876Z,-58.24
2025-11-13T19:58:31.467876Z,-49.92
2025-11-13T19:58:31.468876Z,-66.73
2025-11-13T19:58:31.469876Z,-55.85
2025-11-13T19:58:31.470876Z,-49.08
2025-11-13T19:58:31.471876Z,-60.42
2025-11-13T19:58:31.472876Z,-59.53
2025-11-13T19:58:31.473876Z,-70.80
2025-11-13T19:58:31.474876Z,-66.88
2025-11-13T19:58:31.475876Z,-63.96
2025-11-13T19:58:31.476876Z,-61.73
2025-11-13T19:58:31.477876Z,-69.70
2025-11-13T19:58:31.478876Z,-66.63
2025-11-13T19:58:31.479876Z,-69.83
2025-11-13T19:58:31.480876Z,-61.17
2025-11-13T19:58:31.481876Z,-65.99
2025-11-13T19:58:31.482876Z,-69.76
2025-11-13T19:58:31.483876Z,-58.70
2025-11-13T19:58:31.484876Z,-62.16
2025-11-13T19:58:31.485876Z,-69.81
2025-11-13T19:58:31.486876Z,-63.72
2025-11-13T19:58:31.487876Z,-62.99
2025-11-13T19:58:31.488876Z,-70.35
2025-11-13T19:58:31.489876Z,-66.36
2025-11-13T19:58:31.490876Z,-70.56
2025-11-13T19:58:31.491876Z,-66.71
2025-11-13T19:58:31.492876Z,-70.00
2025-11-13T19:58:31.493876Z,-68.61
2025-11-13T19:58:31.494876Z,-73.98
2025-11-13T19:58:31.495876Z,-66.84
2025-11-13T19:58:31.496876Z,-72.44
2025-11-13T19:58:31.497876Z,-60.30
2025-11-13T19:58:31.498876Z,-52.94
2025-11-13T19:58:31.499876Z,-65.30
2025-11-13T19:58:31.500876Z,-66.69
2025-11-13T19:58:31.501876Z,-63.51
2025-11-13T19:58:31.502876Z,-66.42
2025-11-13T19:58:31.503876Z,-74.83
2025-11-13T19:58:31.504876Z,-66.78
2025-11-13T19:58:31.505876Z,-75.02
2025-11-13T19:58:31.506876Z,-63.39
2025-11-13T19:58:31.507876Z,-53.11
2025-11-13T19:58:31.508876Z,-62.34
2025-11-13T19:58:31.509876Z,-68.21
2025-11-13T19:58:31.510876Z,-63.14
2025-11-13T19:58:31.511876Z,-63.05
2025-11-13T19:58:31.512876Z,-63.74
2025-11-13T19:58:31.513876Z,-59.56
2025-11-13T19:58:31.514876Z,-63.05
2025-11-13T19:58:31.515876Z,-69.29
2025-11-13T19:58:31.516876Z,-69.58
2025-11-13T19:58:31.517876Z,-69.11
2025-11-13T19:58:31.518876Z,-63.33
2025-11-13T19:58:31.519876Z,-67.12
2025-11-13T19:58:31.520876Z,-60.91
2025-11-13T19:58:31.521876Z,-59.26
2025-11-13T19:58:31.522876Z,-59.65
2025-11-13T19:58:31.523876Z,-68.75
2025-11-13T19:58:31.524876Z,-65.66
2025-11-13T19:58:31.525876Z,-58.25
2025-11-13T19:58:31.526876Z,-59.81
2025-11-13T19:58:31.527876Z,-57.71
2025-11-13T19:58:31.528876Z,-57.86
2025-11-13T19:58:31.529876Z,-60.91
2025-11-13T19:58:31.530876Z,-58.17
2025-11-13T19:58:31.531876Z,-66.79
2025-11-13T19:58:31.532876Z,-63.62
2025-11-13T19:58:31.533876Z,-73.07
2025-11-13T19:58:31.534876Z,-59.68
2025-11-13T19:58:31.535876Z,-62.10
2025-11-13T19:58:31.536876Z,-68.20
2025-11-13T19:58:31.537876Z,-63.89
2025-11-13T19:58:31.538876Z,-68.06
2025-11-13T19:58:31.539876Z,-52.09
2025-11-13T19:58:31.540876Z,-68.27
2025-11-13T19:58:31.541876Z,-61.78
2025-11-13T19:58:31.542876Z,-70.67
2025-11-13T19:58:31.543876Z,-75.64
2025-11-13T19:58:31.544876Z,-65.65
2025-11-13T19:58:31.545876Z,-63.82
2025-11-13T19:58:31.546876Z,-72.92
2025-11-13T19:58:31.547876Z,-71.91
2025-11-13T19:58:31.548876Z,-61.83
2025-11-13T19:58:31.549876Z,-65.40
2025-11-13T19:58:31.550876Z,-61.44
2025-11-13T19:58:31.551876Z,-59.08
2025-11-13T19:58:31.552876Z,-65.08
2025-11-13T19:58:31.553876Z,-58.93
2025-11-13T19:58:31.554876Z,-66.73
2025-11-13T19:58:31.555876Z,-68.60
2025-11-13T19:58:31.556876Z,-57.56
2025-11-13T19:58:31.557876Z,-67.88
2025-11-13T19:58:31.558876Z,-68.25
2025-11-13T19:58:31.559876Z,-62.46
2025-11-13T19:58:31.560876Z,-60.10
2025-11-13T19:58:31.561876Z,-75.84
2025-11-13T19:58:31.562876Z,-60.02
2025-11-13T19:58:31.563876Z,-74.08
2025-11-13T19:58:31.564876Z,-60.85
2025-11-13T19:58:31.565876Z,-66.30
2025-11-13T19:58:31.566876Z,-60.67
2025-11-13T19:58:31.567876Z,-44.76
2025-11-13T19:58:31.568876Z,-73.08
2025-11-13T19:58:31.569876Z,-64.85
2025-11-13T19:58:31.570876Z,-60.40
2025-11-13T19:58:31.571876Z,-59.83
2025-11-13T19:58:31.572876Z,-59.95
2025-11-13T19:58:31.573876Z,-64.23
2025-11-13T19:58:31.574876Z,-62.91
2025-11-13T19:58:31.575876Z,-64.84
2025-11-13T19:58:31.576876Z,-63.38
2025-11-13T19:58:31.577876Z,-66.05
2025-11-13T19:58:31.578876Z,-56.63
2025-11-13T19:58:31.579876Z,-57.74
2025-11-13T19:58:31.580876Z,-61.09
2025-11-13T19:58:31.581876Z,-49.32
2025-11-13T19:58:31.582876Z,-61.95
2025-11-13T19:58:31.583876Z,-68.76
2025-11-13T19:58:31.584876Z,-64.00
2025-11-13T19:58:31.585876Z,-68.18
2025-11-13T19:58:31.586876Z,-65.19
2025-11-13T19:58:31.587876Z,-60.11
2025-11-13T19:58:31.588876Z,-69.18
2025-11-13T19:58:31.589876Z,-66.68
2025-11-13T19:58:31.590876Z,-58.87
2025-11-13T19:58:31.591876Z,-61.49
2025-11-13T19:58:31.592876Z,-50.77
2025-11-13T19:58:31.593876Z,-64.51
2025-11-13T19:58:31.594876Z,-57.28
2025-11-13T19:58:31.595876Z,-58.50
2025-11-13T19:58:31.596876Z,-67.02
2025-11-13T19:58:31.597876Z,-63.16
2025-11-13T19:58:31.598876Z,-65.39
2025-11-13T19:58:31.599876Z,-52.75
2025-11-13T19:58:31.600876Z,-71.53
2025-11-13T19:58:31.601876Z,-54.74
2025-11-13T19:58:31.602876Z,-61.23
2025-11-13T19:58:31.603876Z,-61.17
2025-11-13T19:58:31.604876Z,-61.80
2025-11-13T19:58:31.605876Z,-59.79
2025-11-13T19:58:31.606876Z,-67.51
2025-11-13T19:58:31.607876Z,-55.95
2025-11-13T19:58:31.608876Z,-58.44
2025-11-13T19:58:31.609876Z,-60.53
2025-11-13T19:58:31.610876Z,-57.10
2025-11-13T19:58:31.611876Z,-60.94
2025-11-13T19:58:31.612876Z,-54.10
2025-11-13T19:58:31.613876Z,-64.78
2025-11-13T19:58:31.614876Z,-68.32
2025-11-13T19:58:31.615876Z,-62.03
2025-11-13T19:58:31.616876Z,-61.09
2025-11-13T19:58:31.617876Z,-65.99
2025-11-13T19:58:31.618876Z,-67.36
2025-11-13T19:58:31.619876Z,-61.57
2025-11-13T19:58:31.620876Z,-63.77
2025-11-13T19:58:31.621876Z,-63.74
2025-11-13T19:58:31.622876Z,-58.25
2025-11-13T19:58:31.623876Z,-59.73
2025-11-13T19:58:31.624876Z,-56.51
2025-11-13T19:58:31.625876Z,-60.11
2025-11-13T19:58:31.626876Z,-69.18
2025-11-13T19:58:31.627876Z,-65.28
2025-11-13T19:58:31.628876Z,-62.09
2025-11-13T19:58:31.629876Z,-57.35
2025-11-13T19:58:31.630876Z,-67.02
2025-11-13T19:58:31.631876Z,-59.92
2025-11-13T19:58:31.632876Z,-66.78
2025-11-13T19:58:31.633876Z,-60.57
2025-11-13T19:58:31.634876Z,-65.50
2025-11-13T19:58:31.635876Z,-64.43
2025-11-13T19:58:31.636876Z,-62.41
2025-11-13T19:58:31.637876Z,-65.10
2025-11-13T19:58:31.638876Z,-64.40
2025-11-13T19:58:31.639876Z,-69.02
2025-11-13T19:58:31.640876Z,-53.32
2025-11-13T19:58:31.641876Z,-60.58
2025-11-13T19:58:31.642876Z,-57.46
2025-11-13T19:58:31.643876Z,-58.97
2025-11-13T19:58:31.644876Z,-63.58
2025-11-13T19:58:31.645876Z,-63.01
2025-11-13T19:58:31.646876Z,-63.40
2025-11-13T19:58:31.647876Z,-62.00
2025-11-13T19:58:31.648876Z,-58.70
2025-11-13T19:58:31.649876Z,-64.14
2025-11-13T19:58:31.650876Z,-60.32
2025-11-13T19:58:31.651876Z,-63.71
2025-11-13T19:58:31.652876Z,-70.07
2025-11-13T19:58:31.653876Z,-55.11
2025-11-13T19:58:31.654876Z,-60.88
2025-11-13T19:58:31.655876Z,-62.37
2025-11-13T19:58:31.656876Z,-67.18
2025-11-13T19:58:31.657876Z,-75.11
2025-11-13T19:58:31.658876Z,-63.67
2025-11-13T19:58:31.659876Z,-63.36
2025-11-13T19:58:31.660876Z,-60.48
2025-11-13T19:58:31.661876Z,-66.78
2025-11-13T19:58:31.662876Z,-64.25
2025-11-13T19:58:31.663876Z,-59.26
2025-11-13T19:58:31.664876Z,-58.93
2025-11-13T19:58:31.665876Z,-67.19
2025-11-13T19:58:31.666876Z,-56.85
2025-11-13T19:58:31.667876Z,-56.01
2025-11-13T19:58:31.668876Z,-62.14
2025-11-13T19:58:31.669876Z,-65.40
2025-11-13T19:58:31.670876Z,-63.14
2025-11-13T19:58:31.671876Z,-68.40
2025-11-13T19:58:31.672876Z,-68.32
2025-11-13T19:58:31.673876Z,-54.98
2025-11-13T19:58:31.674876Z,-57.82
2025-11-13T19:58:31.675876Z,-62.80
2025-11-13T19:58:31.676876Z,-62.61
2025-11-13T19:58:31.677876Z,-65.15
2025-11-13T19:58:31.678876Z,-58.77
2025-11-13T19:58:31.679876Z,-59.83
2025-11-13T19:58:31.680876Z,-60.86
2025-11-13T19:58:31.681876Z,-54.33
2025-11-13T19:58:31.682876Z,-61.78
2025-11-13T19:58:31.683876Z,-53.63
2025-11-13T19:58:31.684876Z,-64.34
2025-11-13T19:58:31.685876Z,-62.58
2025-11-13T19:58:31.686876Z,-60.51
2025-11-13T19:58:31.687876Z,-61.18
2025-11-13T19:58:31.688876Z,-69.50
2025-11-13T19:58:31.689876Z,-61.78
2025-11-13T19:58:31.690876Z,-61.16
2025-11-13T19:58:31.691876Z,-61.66
2025-11-13T19:58:31.692876Z,-52.84
2025-11-13T19:58:31.693876Z,-71.61
2025-11-13T19:58:31.694876Z,-65.10
2025-11-13T19:58:31.695876Z,-54.86
2025-11-13T19:58:31.696876Z,-67.06
2025-11-13T19:58:31.697876Z,-57.15
2025-11-13T19:58:31.698876Z,-51.95
2025-11-13T19:58:31.699876Z,-52.85
2025-11-13T19:58:31.700876Z,-59.49
2025-11-13T19:58:31.701876Z,-55.08
2025-11-13T19:58:31.702876Z,-65.65
2025-11-13T19:58:31.703876Z,-60.84
2025-11-13T19:58:31.704876Z,-56.82
2025-11-13T19:58:31.705876Z,-59.54
2025-11-13T19:58:31.706876Z,-63.25
2025-11-13T19:58:31.707876Z,-66.17
2025-11-13T19:58:31.708876Z,-60.75
2025-11-13T19:58:31.709876Z,-59.71
2025-11-13T19:58:31.710876Z,-61.07
2025-11-13T19:58:31.711876Z,-64.76
2025-11-13T19:58:31.712876Z,-57.20
2025-11-13T19:58:31.713876Z,-65.85
2025-11-13T19:58:31.714876Z,-63.62
2025-11-13T19:58:31.715876Z,-60.86
2025-11-13T19:58:31.716876Z,-58.97
2025-11-13T19:58:31.717876Z,-57.32
2025-11-13T19:58:31.718876Z,-64.81
2025-11-13T19:58:31.719876Z,-66.99
2025-11-13T19:58:31.720876Z,-63.15
2025-11-13T19:58:31.721876Z,-67.40
2025-11-13T19:58:31.722876Z,-59.52
2025-11-13T19:58:31.723876Z,-64.00
2025-11-13T19:58:31.724876Z,-57.91
2025-11-13T19:58:31.725876Z,-53.29
2025-11-13T19:58:31.726876Z,-66.07
2025-11-13T19:58:31.727876Z,-61.45
2025-11-13T19:58:31.728876Z,-59.38
2025-11-13T19:58:31.729876Z,-63.77
2025-11-13T19:58:31.730876Z,-62.03
2025-11-13T19:58:31.731876Z,-58.90
2025-11-13T19:58:31.732876Z,-60.70
2025-11-13T19:58:31.733876Z,-57.19
2025-11-13T19:58:31.734876Z,-51.68
2025-11-13T19:58:31.735876Z,-65.87
2025-11-13T19:58:31.736876Z,-55.14
2025-11-13T19:58:31.737876Z,-56.24
2025-11-13T19:58:31.738876Z,-66.76
2025-11-13T19:58:31.739876Z,-60.64
2025-11-13T19:58:31.740876Z,-63.43
2025-11-13T19:58:31.741876Z,-64.01
2025-11-13T19:58:31.742876Z,-61.31
2025-11-13T19:58:31.743876Z,-57.21
2025-11-13T19:58:31.744876Z,-57.74
2025-11-13T19:58:31.745876Z,-64.86
2025-11-13T19:58:31.746876Z,-56.70
2025-11-13T19:58:31.747876Z,-52.14
2025-11-13T19:58:31.748876Z,-71.82
2025-11-13T19:58:31.749876Z,-57.43
2025-11-13T19:58:31.750876Z,-53.65
2025-11-13T19:58:31.751876Z,-71.11
2025-11-13T19:58:31.752876Z,-61.58
2025-11-13T19:58:31.753876Z,-59.02
2025-11-13T19:58:31.754876Z,-56.16
2025-11-13T19:58:31.755876Z,-55.92
2025-11-13T19:58:31.756876Z,-60.27
2025-11-13T19:58:31.757876Z,-53.27
2025-11-13T19:58:31.758876Z,-55.89
2025-11-13T19:58:31.759876Z,-56.15
2025-11-13T19:58:31.760876Z,-64.32
2025-11-13T19:58:31.761876Z,-62.74
2025-11-13T19:58:31.762876Z,-49.93
2025-11-13T19:58:31.763876Z,-66.72
2025-11-13T19:58:31.764876Z,-59.59
2025-11-13T19:58:31.765876Z,-63.81
2025-11-13T19:58:31.766876Z,-57.19
2025-11-13T19:58:31.767876Z,-55.89
2025-11-13T19:58:31.768876Z,-51.65
2025-11-13T19:58:31.769876Z,-73.29
2025-11-13T19:58:31.770876Z,-62.84
2025-11-13T19:58:31.771876Z,-65.08
2025-11-13T19:58:31.772876Z,-63.02
2025-11-13T19:58:31.773876Z,-64.30
2025-11-13T19:58:31.774876Z,-67.82
2025-11-13T19:58:31.775876Z,-60.41
2025-11-13T19:58:31.776876Z,-58.54
2025-11-13T19:58:31.777876Z,-60.09
2025-11-13T19:58:31.778876Z,-55.31
2025-11-13T19:58:31.779876Z,-62.24
2025-11-13T19:58:31.780876Z,-59.49
2025-11-13T19:58:31.781876Z,-57.29
2025-11-13T19:58:31.782876Z,-51.92
2025-11-13T19:58:31.783876Z,-56.75
2025-11-13T19:58:31.784876Z,-59.44
2025-11-13T19:58:31.785876Z,-58.16
2025-11-13T19:58:31.786876Z,-58.30
2025-11-13T19:58:31.787876Z,-62.51
2025-11-13T19:58:31.788876Z,-69.15
2025-11-13T19:58:31.789876Z,-68.07
2025-11-13T19:58:31.790876Z,-55.79
2025-11-13T19:58:31.791876Z,-58.73
2025-11-13T19:58:31.792876Z,-53.77
2025-11-13T19:58:31.793876Z,-59.50
2025-11-13T19:58:31.794876Z,-68.64
2025-11-13T19:58:31.795876Z,-60.68
2025-11-13T19:58:31.796876Z,-59.95
2025-11-13T19:58:31.797876Z,-60.37
2025-11-13T19:58:31.798876Z,-60.93
2025-11-13T19:58:31.799876Z,-62.33
2025-11-13T19:58:31.800876Z,-61.06
2025-11-13T19:58:31.801876Z,-55.66
2025-11-13T19:58:31.802876Z,-56.58
2025-11-13T19:58:31.803876Z,-60.86
2025-11-13T19:58:31.804876Z,-62.96
2025-11-13T19:58:31.805876Z,-59.27
2025-11-13T19:58:31.806876Z,-66.36
2025-11-13T19:58:31.807876Z,-62.78
2025-11-13T19:58:31.808876Z,-54.00
2025-11-13T19:58:31.809876Z,-61.63
2025-11-13T19:58:31.810876Z,-56.84
2025-11-13T19:58:31.811876Z,-60.74
2025-11-13T19:58:31.812876Z,-63.80
2025-11-13T19:58:31.813876Z,-53.04
2025-11-13T19:58:31.814876Z,-53.20
2025-11-13T19:58:31.815876Z,-57.03
2025-11-13T19:58:31.816876Z,-66.63
2025-11-13T19:58:31.817876Z,-57.59
2025-11-13T19:58:31.818876Z,-59.23
2025-11-13T19:58:31.819876Z,-62.71
2025-11-13T19:58:31.820876Z,-67.36
